Route,gc,pvr_tenderroute,gc_last,duration,distance
685,PA,1,TC,57.6,35396
685,PB,1,TC,77.8,64406
685,PD,1,TC,42,26987.5
685,PL,1,TC,27.9,16536
685,PM,1,TC,34.65,18462
685,Q,1,TC,34.15,19330
685,QB,1,TC,33.5,19352.5
685,RA,1,TC,38.6,21741
685,RM,1,TC,56.1,43529.5
685,RP,1,TC,53.6,31531
685,RR,1,TC,49.1,36453.5
685,S,1,TC,44.05,25096.5
685,SG,1,TC,54.3,34396
685,SI,1,TC,48.2,33132
685,SO,1,TC,64.7,41115
685,SW,1,TC,32.5,18840.5
685,T,1,TC,51.3,36948.5
685,TB,1,TC,17.3,11801.5
685,TC,1,TC,7.05,4270
685,TF,1,TC,46.65,29069
685,TH,1,TC,13.8,8784
685,TL,1,TC,25.5,15952
685,TV,1,TC,35.5,22680
685,UX,1,TC,67,47693
685,V,1,TC,45.8,25963.5
685,W,1,TC,58.6,34205
685,WH,1,TC,43.4,30463
685,WJ,1,TC,51.1,30046
685,WL,1,TC,34.5,19390.5
685,WN,1,TC,65.85,37402.5
685,WS,1,TC,57.4,38906
685,X,1,TC,46.8,28135
686,A,2,RR,63.5,41176.5
686,AC,2,RR,43,38040
686,AD,2,RR,24.9,23200
686,AF,2,RR,55.65,35169
686,AH,2,RR,55.7,47694.5
686,AL,2,RR,57.85,36266
686,AR,2,RR,27.4,23518
686,AV,2,RR,59.7,51385.5
686,AW,2,RR,17.8,15925.5
686,BC,2,RR,62.15,41678
686,BK,2,RR,10.55,7519
686,BN,2,RR,47.3,30676
686,BT,2,RR,42.9,38868
686,BW,2,RR,23.05,19827
686,BX,2,RR,39.75,34223
686,C,2,RR,62.35,42058
686,CT,2,RR,23.7,19186.5
686,DT,2,RR,43.25,36631.5
686,DX,2,RR,11.5,7830
686,E,2,RR,26.95,23545.5
686,EB,2,RR,72.9,46792
686,FW,2,RR,68.1,56216
686,G,2,RR,51.25,45672
686,GY,2,RR,15.2,13945.5
686,HD,2,RR,48.25,43316
686,HF,2,RR,42,34791.5
686,HH,2,RR,64.5,56809.5
686,HK,2,RR,25.8,20115
686,HT,2,RR,39.7,29629.5
686,KB,2,RR,43.95,31293
686,KC,2,RR,39.6,25419
686,LI,2,RR,20.3,17470
686,MB,2,RR,49.6,37611.5
686,MG,2,RR,26.65,19705
686,MR,2,RR,45.65,34648
686,N,2,RR,50.65,35602.5
686,NP,2,RR,24.5,21419
686,NS,2,RR,3.1,2498
686,NX,2,RR,34.95,24153
686,ON,2,RR,45.7,40324
686,PA,2,RR,48.95,43243
686,PB,2,RR,37.4,33635.5
686,PD,2,RR,36.7,25725
686,PL,2,RR,55.95,35088
686,PM,2,RR,38.9,26245
686,Q,2,RR,40.65,25866
686,QB,2,RR,45.95,29459.5
686,RA,2,RR,38.45,25080.5
686,RM,2,RR,12.45,9241
686,RP,2,RR,46.75,40115
686,RR,2,RR,14.1,9564.5
686,S,2,RR,52.8,44046.5
686,SG,2,RR,58.35,51171.5
686,SI,2,RR,19.65,14249.5
686,SO,2,RR,52.3,43392.5
686,SW,2,RR,40.45,27020.5
686,T,2,RR,20,15617.5
686,TB,2,RR,47.2,34780.5
686,TC,2,RR,60.25,42035
686,TF,2,RR,68.55,56324
686,TH,2,RR,56.15,38460
686,TL,2,RR,39.1,29324.5
686,TV,2,RR,67.55,46819
686,UX,2,RR,59.9,54978.5
686,V,2,RR,56.3,48369
686,W,2,RR,39.7,35145.5
686,WH,2,RR,20.75,16101.5
686,WJ,2,RR,45.5,39683
686,WL,2,RR,40.9,25916
686,WN,2,RR,27.3,24761.5
686,WS,2,RR,59.25,52868
686,X,2,RR,51.8,44396
687,A,1,RR,55.85,35604
687,AC,1,RR,41.6,37628
687,AD,1,RR,23.5,22788.5
687,AF,1,RR,47.95,29596.5
687,AH,1,RR,54.3,47282.5
687,AL,1,RR,50.15,30693.5
687,AR,1,RR,26,23106
687,AV,1,RR,58.3,50974
687,AW,1,RR,16.35,15514
687,BC,1,RR,54.45,36105.5
687,BK,1,RR,7,4355
687,BN,1,RR,39.65,25103.5
687,BT,1,RR,41.45,38456
687,BW,1,RR,16.95,13017.5
687,BX,1,RR,32.15,28650.5
687,C,1,RR,54.75,36485
687,CT,1,RR,21.5,16560.5
687,DT,1,RR,35.55,31059
687,DX,1,RR,6.3,4052.5
687,E,1,RR,25.55,23134
687,EB,1,RR,65.25,41219
687,FW,1,RR,66.15,47700
687,G,1,RR,49.85,45260
687,GY,1,RR,12.1,12118
687,HD,1,RR,46.85,42904.5
687,HF,1,RR,40.6,34379.5
687,HH,1,RR,63.15,56398
687,HK,1,RR,23.4,17094
687,HT,1,RR,38.15,25566.5
687,KB,1,RR,36.25,25720.5
687,KC,1,RR,36.65,20790
687,LI,1,RR,18.7,16456
687,MB,1,RR,41.95,32038.5
687,MG,1,RR,18.95,14132
687,MR,1,RR,37.95,29075.5
687,N,1,RR,42.95,30029.5
687,NP,1,RR,23.1,21007
687,NS,1,RR,12.55,9789
687,NX,1,RR,27.25,18580.5
687,ON,1,RR,44.3,39912.5
687,PA,1,RR,47.55,42831.5
687,PB,1,RR,36.05,33223.5
687,PD,1,RR,29.05,20152
687,PL,1,RR,48.35,29515.5
687,PM,1,RR,31.25,20672.5
687,Q,1,RR,32.95,20293.5
687,QB,1,RR,38.25,23886.5
687,RA,1,RR,30.75,19508
687,RM,1,RR,10.1,7566.5
687,RP,1,RR,45.35,39703
687,RR,1,RR,7.3,4707
687,S,1,RR,49.35,27963.5
687,SG,1,RR,56.95,50760
687,SI,1,RR,11.9,8664
687,SO,1,RR,50.85,42980.5
687,SW,1,RR,32.8,21448
687,T,1,RR,18.45,14604
687,TB,1,RR,39.55,29207.5
687,TC,1,RR,52.55,36462.5
687,TF,1,RR,66.65,47808.5
687,TH,1,RR,48.45,32887.5
687,TL,1,RR,31.45,23751.5
687,TV,1,RR,59.85,41246.5
687,UX,1,RR,58.5,54567
687,V,1,RR,51.45,29491.5
687,W,1,RR,38.3,34733.5
687,WH,1,RR,13.15,10529
687,WJ,1,RR,44.1,39271.5
687,WL,1,RR,33.25,20343.5
687,WN,1,RR,25.9,24350
687,WS,1,RR,57.85,52456
687,X,1,RR,48.95,28808.5
689,A,1,TH,19.15,12154.5
689,AC,1,TH,46.5,26489
689,AD,1,TH,58.05,37702.5
689,AF,1,TH,29.5,17079
689,AH,1,TH,44.85,26097.5
689,AL,1,TH,21.9,12547
689,AR,1,TH,54.7,30293
689,AV,1,TH,48.6,29841.5
689,AW,1,TH,51.5,39825.5
689,BC,1,TH,13,7328
689,BK,1,TH,45.4,31166
689,BN,1,TH,17.55,9684
689,BT,1,TH,62.2,36333.5
689,BW,1,TH,37.2,24140.5
689,BX,1,TH,33.7,23604
689,C,1,TH,13.2,7727
689,CT,1,TH,42.35,27339.5
689,DT,1,TH,37.2,26012.5
689,DX,1,TH,42.65,30159.5
689,E,1,TH,60.7,47445.5
689,EB,1,TH,26.4,15300.5
689,FW,1,TH,45.15,27822
689,G,1,TH,52.45,32529.5
689,GY,1,TH,51.5,41210.5
689,HD,1,TH,60.1,36970.5
689,HF,1,TH,70.7,47089
689,HH,1,TH,53.6,33923
689,HK,1,TH,41.85,23882
689,HT,1,TH,48.95,23877
689,KB,1,TH,13.65,7702.5
689,KC,1,TH,43.4,21368
689,LI,1,TH,41.65,28029
689,MB,1,TH,19.9,13851
689,MG,1,TH,30.85,16761.5
689,MR,1,TH,39.55,27651.5
689,N,1,TH,12.65,7360
689,NP,1,TH,57.25,32346
689,NS,1,TH,54.3,39299.5
689,NX,1,TH,26.5,14185.5
689,ON,1,TH,47.65,28466.5
689,PA,1,TH,50.15,30100.5
689,PB,1,TH,71.2,57535.5
689,PD,1,TH,36.8,21601.5
689,PL,1,TH,23.75,13139.5
689,PM,1,TH,23.35,11505
689,Q,1,TH,24.4,12093
689,QB,1,TH,25.35,13958
689,RA,1,TH,30.4,15879.5
689,RM,1,TH,49.45,36658.5
689,RP,1,TH,46.15,26236
689,RR,1,TH,42.5,29582.5
689,S,1,TH,37,20328
689,SG,1,TH,47.3,29627.5
689,SI,1,TH,41.6,26261.5
689,SO,1,TH,57.3,35819.5
689,SW,1,TH,24.3,12978.5
689,T,1,TH,44.65,30078
689,TB,1,TH,16.9,11267
689,TC,1,TH,8.65,5224.5
689,TF,1,TH,44.5,27519
689,TH,1,TH,7.7,4928
689,TL,1,TH,15.8,8666
689,TV,1,TH,33.1,19603
689,UX,1,TH,60,42924.5
689,V,1,TH,38.8,21195
689,W,1,TH,50.9,27162
689,WH,1,TH,36.75,23592.5
689,WJ,1,TH,43.65,24750
689,WL,1,TH,24.65,12143
689,WN,1,TH,57.25,30745
689,WS,1,TH,50.4,34137.5
689,X,1,TH,39.4,22839.5
69,A,9,LI,51.8,29011.5
69,AC,9,LI,37.25,32306
69,AD,9,LI,19.15,17466
69,AF,9,LI,44,23003.5
69,AH,9,LI,45.75,29829
69,AL,9,LI,46.2,24100.5
69,AR,9,LI,16.75,9246
69,AV,9,LI,49.65,33547
69,AW,9,LI,11.85,10186
69,BC,9,LI,50.4,31255
69,BK,9,LI,15.55,11359.5
69,BN,9,LI,35.65,18510.5
69,BT,9,LI,37.1,33134
69,BW,9,LI,10.05,5989.5
69,BX,9,LI,28.05,23800
69,C,9,LI,50.65,31634.5
69,CT,9,LI,12.95,7268.5
69,DT,9,LI,31.55,26208
69,DX,9,LI,14.45,12211
69,E,9,LI,21.15,17811.5
69,EB,9,LI,61.2,34626
69,FW,9,LI,56.65,37326
69,G,9,LI,45.3,30623.5
69,GY,9,LI,23.3,23262
69,HD,9,LI,42.45,37582
69,HF,9,LI,36.25,29057
69,HH,9,LI,54.5,38300
69,HK,9,LI,14.8,7802
69,HT,9,LI,26.85,12418
69,KB,9,LI,32.2,20869.5
69,KC,9,LI,26.9,11694.5
69,LI,9,LI,9.3,5706
69,MB,9,LI,37.85,27188
69,MG,9,LI,14.9,9281.5
69,MR,9,LI,33.9,24225
69,N,9,LI,38.95,25179
69,NP,9,LI,17.65,14706
69,NS,9,LI,21,16737.5
69,NX,9,LI,23.2,13729.5
69,ON,9,LI,39.9,34590
69,PA,9,LI,43.05,28194.5
69,PB,9,LI,31.65,27901
69,PD,9,LI,24.95,15301.5
69,PL,9,LI,44.3,22922.5
69,PM,9,LI,27.15,15821.5
69,Q,9,LI,29.15,15561.5
69,QB,9,LI,34.3,17293.5
69,RA,9,LI,26.45,12652.5
69,RM,9,LI,21.3,18710.5
69,RP,9,LI,39.95,24698
69,RR,9,LI,14.3,11634
69,S,9,LI,40.25,24790.5
69,SG,9,LI,48.3,33333
69,SI,9,LI,15.25,10918.5
69,SO,9,LI,46.5,37658.5
69,SW,9,LI,28.8,14855.5
69,T,9,LI,8.5,4613
69,TB,9,LI,35.45,24357
69,TC,9,LI,48.5,31611.5
69,TF,9,LI,57.05,37434
69,TH,9,LI,44.4,28037
69,TL,9,LI,27.35,18901
69,TV,9,LI,55.9,34653.5
69,UX,9,LI,54,39930
69,V,9,LI,43,27715.5
69,W,9,LI,33.95,29411
69,WH,9,LI,9.55,5024.5
69,WJ,9,LI,38.05,23739
69,WL,9,LI,29.35,15611.5
69,WN,9,LI,21.25,17358.5
69,WS,9,LI,50.3,36436
69,X,9,LI,39.4,25335
696,A,2,AV,50.05,35099
696,AC,2,AV,25.25,19034.5
696,AD,2,AV,36.05,29304
696,AF,2,AV,31.45,22586.5
696,AH,2,AV,22.65,16302.5
696,AL,2,AV,46,29828
696,AR,2,AV,44.15,33496
696,AV,2,AV,19.3,13445.5
696,AW,2,AV,43.85,36884.5
696,BC,2,AV,53.6,34981
696,BK,2,AV,57.45,49181.5
696,BN,2,AV,41.7,29363
696,BT,2,AV,26.75,17324
696,BW,2,AV,55.4,40095
696,BX,2,AV,71.3,50759
696,C,2,AV,53,35120
696,CT,2,AV,53.05,32655
696,DT,2,AV,74.8,53167
696,DX,2,AV,57.95,51890.5
696,E,2,AV,44.05,35970.5
696,EB,2,AV,54.55,39112
696,FW,2,AV,26,17467
696,G,2,AV,14.95,10293.5
696,GY,2,AV,66.85,62941.5
696,HD,2,AV,18.45,12535
696,HF,2,AV,38.45,30839.5
696,HH,2,AV,15.8,11170
696,HK,2,AV,51.2,31356.5
696,HT,2,AV,37.15,28200.5
696,KB,2,AV,55.95,37171
696,KC,2,AV,42.45,28127
696,LI,2,AV,54.35,43828.5
696,MB,2,AV,73.55,49956
696,MG,2,AV,60,37458
696,MR,2,AV,77.15,54806
696,N,2,AV,45.9,31465
696,NP,2,AV,43.95,35725.5
696,NS,2,AV,59.35,51804
696,NX,2,AV,50.2,32957
696,ON,2,AV,18.05,13067.5
696,PA,2,AV,17.7,12011.5
696,PB,2,AV,48,37731
696,PD,2,AV,69.6,43591
696,PL,2,AV,43.15,28027
696,PM,2,AV,49.7,31873
696,Q,2,AV,43.8,29235
696,QB,2,AV,36.75,26050
696,RA,2,AV,40.45,27440
696,RM,2,AV,64.75,58390
696,RP,2,AV,24.6,17640
696,RR,2,AV,57.85,51313.5
696,S,2,AV,25,19135
696,SG,2,AV,17.15,12435.5
696,SI,2,AV,59.45,44402.5
696,SO,2,AV,14.35,10076.5
696,SW,2,AV,40.65,27602
696,T,2,AV,50.15,41665.5
696,TB,2,AV,67.4,45287
696,TC,2,AV,57.5,38846
696,TF,2,AV,26.45,17575.5
696,TH,2,AV,49.6,33852
696,TL,2,AV,55.8,38146
696,TV,2,AV,43.15,33365.5
696,UX,2,AV,12.45,7921.5
696,V,2,AV,23.9,18149
696,W,2,AV,27.1,19757.5
696,WH,2,AV,58.1,44290.5
696,WJ,2,AV,24.25,18086.5
696,WL,2,AV,43.35,29057
696,WN,2,AV,36.65,29552
696,WS,2,AV,10.35,7075.5
696,X,2,AV,26.45,20817
697,A,4,AV,48.8,35918
697,AC,4,AV,21.85,17794
697,AD,4,AV,34.05,29565.5
697,AF,4,AV,30.15,23406
697,AH,4,AV,21.55,16670
697,AL,4,AV,44.75,30647.5
697,AR,4,AV,42.15,33757.5
697,AV,4,AV,18.4,14265
697,AW,4,AV,41.85,37146
697,BC,4,AV,52.35,35800
697,BK,4,AV,55.45,49443
697,BN,4,AV,40.45,30182
697,BT,4,AV,27.65,17687
697,BW,4,AV,54.65,33760.5
697,BX,4,AV,70.05,51578
697,C,4,AV,51.7,35940
697,CT,4,AV,50.95,31676.5
697,DT,4,AV,73.55,53986
697,DX,4,AV,56,52152.5
697,E,4,AV,42.05,36232
697,EB,4,AV,53.25,39931
697,FW,4,AV,25.1,18287
697,G,4,AV,11.55,9052.5
697,GY,4,AV,64.85,63203.5
697,HD,4,AV,19.35,12898
697,HF,4,AV,39.35,31202.5
697,HH,4,AV,14.85,11989.5
697,HK,4,AV,49.2,31028.5
697,HT,4,AV,35.2,28461.5
697,KB,4,AV,54.7,37990
697,KC,4,AV,39.05,26886.5
697,LI,4,AV,52.35,44090
697,MB,4,AV,72.25,50776
697,MG,4,AV,58.75,38277.5
697,MR,4,AV,75.9,55626
697,N,4,AV,44.65,32284
697,NP,4,AV,41.95,35987
697,NS,4,AV,57.35,52065.5
697,NX,4,AV,48.9,33777
697,ON,4,AV,15.95,13231
697,PA,4,AV,14.25,10771
697,PB,4,AV,48.9,38094
697,PD,4,AV,68.35,44411
697,PL,4,AV,41.9,28846.5
697,PM,4,AV,48.45,32692
697,Q,4,AV,42.5,30054.5
697,QB,4,AV,35.45,26869.5
697,RA,4,AV,39.2,28259.5
697,RM,4,AV,62.8,58651.5
697,RP,4,AV,21.2,16399.5
697,RR,4,AV,55.85,51575
697,S,4,AV,23.75,19954
697,SG,4,AV,16.2,13255.5
697,SI,4,AV,58.35,53033.5
697,SO,4,AV,15.15,10023
697,SW,4,AV,39.4,28421.5
697,T,4,AV,48.2,41927
697,TB,4,AV,66.15,46106.5
697,TC,4,AV,56.2,39666
697,TF,4,AV,25.5,18395
697,TH,4,AV,48.35,34671
697,TL,4,AV,54.5,38965
697,TV,4,AV,41.85,34185
697,UX,4,AV,7.3,5248.5
697,V,4,AV,22.65,18968
697,W,4,AV,24.05,20310.5
697,WH,4,AV,58,37460
697,WJ,4,AV,20.85,16845.5
697,WL,4,AV,42.05,29876.5
697,WN,4,AV,34.7,29813.5
697,WS,4,AV,9.6,8048
697,X,4,AV,23.05,19576
698,A,4,HH,49,36359
698,AC,4,HH,24.95,20249.5
698,AD,4,HH,37.2,32021
698,AF,4,HH,30.35,23847
698,AH,4,HH,21.9,17158
698,AL,4,HH,44.95,31088.5
698,AR,4,HH,45.3,36213
698,AV,4,HH,18.7,14753
698,AW,4,HH,45,39601.5
698,BC,4,HH,52.55,36241
698,BK,4,HH,58.6,51898.5
698,BN,4,HH,40.65,30623
698,BT,4,HH,30.8,20142.5
698,BW,4,HH,55,35200.5
698,BX,4,HH,70.25,52019
698,C,4,HH,51.9,36381
698,CT,4,HH,53.05,33756
698,DT,4,HH,73.75,54427.5
698,DX,4,HH,59.1,54608
698,E,4,HH,45.2,38687.5
698,EB,4,HH,53.45,40372.5
698,FW,4,HH,25.4,18775
698,G,4,HH,14.7,11508
698,GY,4,HH,67.95,65659
698,HD,4,HH,22.45,15353.5
698,HF,4,HH,42.45,33658
698,HH,4,HH,15.2,12477.5
698,HK,4,HH,50.1,32617
698,HT,4,HH,38.3,30917
698,KB,4,HH,54.9,38431
698,KC,4,HH,41.5,29202
698,LI,4,HH,55.5,46545.5
698,MB,4,HH,72.45,51217
698,MG,4,HH,58.95,38718.5
698,MR,4,HH,76.05,56067
698,N,4,HH,44.85,32725
698,NP,4,HH,45.05,38442.5
698,NS,4,HH,60.5,54521
698,NX,4,HH,49.1,34218
698,ON,4,HH,19.05,15686.5
698,PA,4,HH,17.4,13226.5
698,PB,4,HH,52,40549.5
698,PD,4,HH,68.55,44852
698,PL,4,HH,42.1,29287.5
698,PM,4,HH,48.65,33133
698,Q,4,HH,42.7,30495.5
698,QB,4,HH,35.65,27310.5
698,RA,4,HH,39.4,28700.5
698,RM,4,HH,65.9,61107
698,RP,4,HH,23.95,18869
698,RR,4,HH,58.95,54031
698,S,4,HH,23.95,20395
698,SG,4,HH,16.55,13743.5
698,SI,4,HH,59.8,47165.5
698,SO,4,HH,18.25,12478.5
698,SW,4,HH,39.6,28862.5
698,T,4,HH,51.3,44382.5
698,TB,4,HH,66.35,46547.5
698,TC,4,HH,56.4,40107
698,TF,4,HH,25.85,18883
698,TH,4,HH,48.55,35112
698,TL,4,HH,54.7,39406
698,TV,4,HH,42.05,34626
698,UX,4,HH,7.95,4976
698,V,4,HH,22.85,19409
698,W,4,HH,27.15,22766
698,WH,4,HH,58.2,37901.5
698,WJ,4,HH,24,19301
698,WL,4,HH,42.25,30317.5
698,WN,4,HH,37.8,32269
698,WS,4,HH,11.05,9420.5
698,X,4,HH,25.45,21892
70,A,19,S,32.4,19485
70,AC,19,S,17.4,10609.5
70,AD,19,S,32,23549.5
70,AF,19,S,14.95,7503.5
70,AH,19,S,13,7243.5
70,AL,19,S,27.55,13914.5
70,AR,19,S,37.9,21326
70,AV,19,S,16.95,11008
70,AW,19,S,39.8,31130.5
70,BC,19,S,34.8,18730.5
70,BK,19,S,46.3,33109.5
70,BN,19,S,22.5,12574.5
70,BT,19,S,30.75,19285.5
70,BW,19,S,38.2,17890.5
70,BX,19,S,51.05,33631
70,C,19,S,34.1,18870
70,CT,19,S,37.85,17140
70,DT,19,S,54.55,36039.5
70,DX,19,S,45.15,33960.5
70,E,19,S,40,30216.5
70,EB,19,S,39.35,24299
70,FW,19,S,24,14786.5
70,G,19,S,20.35,13664
70,GY,19,S,54,45011.5
70,HD,19,S,27.85,17980
70,HF,19,S,39.25,30041.5
70,HH,19,S,21.95,15089.5
70,HK,19,S,33.9,15455.5
70,HT,19,S,27.4,15953
70,KB,19,S,36.75,20383
70,KC,19,S,26.7,12644
70,LI,19,S,41.9,27238.5
70,MB,19,S,54.3,33168.5
70,MG,19,S,39.95,21188.5
70,MR,19,S,56.9,37678.5
70,N,19,S,26.7,14676.5
70,NP,19,S,39.3,23637
70,NS,19,S,51.7,38487.5
70,NX,19,S,29.95,15829.5
70,ON,19,S,15.35,9476
70,PA,19,S,18.05,11235
70,PB,19,S,47.45,34726.5
70,PD,19,S,49.35,26463.5
70,PL,19,S,24.45,12133.5
70,PM,19,S,29.5,14744.5
70,Q,19,S,23.55,12107.5
70,QB,19,S,17.35,8870
70,RA,19,S,20.2,10312.5
70,RM,19,S,52,40460.5
70,RP,19,S,16.35,8227.5
70,RR,19,S,45,33383.5
70,S,19,S,11.1,4679.5
70,SG,19,S,15.65,10794
70,SI,19,S,44.05,22547.5
70,SO,19,S,25.05,16829
70,SW,19,S,20.6,10562.5
70,T,19,S,41.3,27181.5
70,TB,19,S,48.15,28499.5
70,TC,19,S,38.6,22596
70,TF,19,S,24.45,14895
70,TH,19,S,30.8,17601.5
70,TL,19,S,36.55,21357.5
70,TV,19,S,28.4,19765.5
70,UX,19,S,28.15,23056.5
70,V,19,S,9.15,4104
70,W,19,S,20.5,11737.5
70,WH,19,S,40.15,20445.5
70,WJ,19,S,15.45,7661.5
70,WL,19,S,23.1,11929.5
70,WN,19,S,32.65,23797.5
70,WS,19,S,18.75,15305.5
70,X,19,S,13.55,7963.5
71,A,12,FW,19.05,12480.5
71,AC,12,FW,39.9,24774.5
71,AD,12,FW,52.35,38624
71,AF,12,FW,19.5,13353
71,AH,12,FW,26.4,14599.5
71,AL,12,FW,21.15,12657.5
71,AR,12,FW,60.45,42816
71,AV,12,FW,26.4,14195.5
71,AW,12,FW,60.15,46204.5
71,BC,12,FW,29.9,17734.5
71,BK,12,FW,61.7,40580.5
71,BN,12,FW,29.85,17866
71,BT,12,FW,51.05,34360
71,BW,12,FW,52.7,31185.5
71,BX,12,FW,59.6,43172
71,C,12,FW,29.25,18128.5
71,CT,12,FW,53.3,30772.5
71,DT,12,FW,63.1,45580.5
71,DX,12,FW,59,39574
71,E,12,FW,60.35,45290.5
71,EB,12,FW,23.45,14800
71,FW,12,FW,18.75,10004
71,G,12,FW,38.5,25191.5
71,GY,12,FW,67.8,50625
71,HD,12,FW,47.4,31112
71,HF,12,FW,59.55,45115.5
71,HH,12,FW,30,16823.5
71,HK,12,FW,49.2,29143
71,HT,12,FW,52.35,32129.5
71,KB,12,FW,44,26567.5
71,KC,12,FW,49.5,29037
71,LI,12,FW,57.3,34738
71,MB,12,FW,51.05,34995
71,MG,12,FW,51.3,31594
71,MR,12,FW,65.5,47220
71,N,12,FW,33.2,19931.5
71,NP,12,FW,60.25,45045
71,NS,12,FW,70.6,48714.5
71,NX,12,FW,41.3,26235
71,ON,12,FW,34.95,22608
71,PA,12,FW,37.75,24491.5
71,PB,12,FW,67.85,49801
71,PD,12,FW,60.7,36869
71,PL,12,FW,22.6,12902.5
71,PM,12,FW,39.9,25265
71,Q,12,FW,33.9,22628
71,QB,12,FW,27.9,18936
71,RA,12,FW,36.5,23548.5
71,RM,12,FW,65.8,46073.5
71,RP,12,FW,38.2,21473.5
71,RR,12,FW,58.8,38997
71,S,12,FW,29.55,18229.5
71,SG,12,FW,28.65,15143.5
71,SI,12,FW,57.6,35759
71,SO,12,FW,44.55,29961
71,SW,12,FW,29.6,20153
71,T,12,FW,60.3,36787
71,TB,12,FW,48.05,32411
71,TC,12,FW,33.05,21541.5
71,TF,12,FW,18.15,9701
71,TH,12,FW,31.05,18773.5
71,TL,12,FW,44,29092
71,TV,12,FW,10,6356.5
71,UX,12,FW,45,34648.5
71,V,12,FW,27.45,17713
71,W,12,FW,42.3,29369
71,WH,12,FW,53.1,33007
71,WJ,12,FW,37.9,21826
71,WL,12,FW,33.5,22450
71,WN,12,FW,52.95,38872
71,WS,12,FW,35.3,25852
71,X,12,FW,34.65,21665.5
75,A,15,TL,26,14966.5
75,AC,15,TL,45.1,24213
75,AD,15,TL,50.15,32208
75,AF,15,TL,30.95,17726
75,AH,15,TL,44.45,25664
75,AL,15,TL,25.95,14630.5
75,AR,15,TL,46.75,24798.5
75,AV,15,TL,48.2,29408
75,AW,15,TL,43.25,34817
75,BC,15,TL,19.6,10480.5
75,BK,15,TL,37.1,26157
75,BN,15,TL,18.8,10296.5
75,BT,15,TL,58.45,33737
75,BW,15,TL,28.9,19132
75,BX,15,TL,27.55,20228
75,C,15,TL,19.45,10841.5
75,CT,15,TL,34.1,22331
75,DT,15,TL,31,22636.5
75,DX,15,TL,34.4,25150.5
75,E,15,TL,52.4,42437
75,EB,15,TL,33.85,19135
75,FW,15,TL,47.35,28541.5
75,G,15,TL,51.35,31712.5
75,GY,15,TL,43.2,36201.5
75,HD,15,TL,59.05,36153.5
75,HF,15,TL,63.2,46519
75,HH,15,TL,52.6,32692.5
75,HK,15,TL,34,18388
75,HT,15,TL,42.55,20550
75,KB,15,TL,14.1,7499.5
75,KC,15,TL,37,18041
75,LI,15,TL,33.4,23020
75,MB,15,TL,23.25,16240.5
75,MG,15,TL,22.15,12348.5
75,MR,15,TL,33.4,24276
75,N,15,TL,16.3,9021
75,NP,15,TL,49,31109.5
75,NS,15,TL,46,34291
75,NX,15,TL,18,9039
75,ON,15,TL,46.55,27649.5
75,PA,15,TL,49.05,29284
75,PB,15,TL,62.9,52526.5
75,PD,15,TL,29.2,17257
75,PL,15,TL,26,14585.5
75,PM,15,TL,18.2,8975.5
75,Q,15,TL,19.9,9948
75,QB,15,TL,24.9,12818
75,RA,15,TL,24.1,12746
75,RM,15,TL,41.2,31650
75,RP,15,TL,45.05,25419
75,RR,15,TL,34.2,24573.5
75,S,15,TL,36.5,19564.5
75,SG,15,TL,46.85,29194
75,SI,15,TL,33.3,21252.5
75,SO,15,TL,56.15,35002.5
75,SW,15,TL,21.65,11343
75,T,15,TL,36.4,25069
75,TB,15,TL,19.3,12486
75,TC,15,TL,16.15,9468
75,TF,15,TL,46.75,28365
75,TH,15,TL,15.05,8190.5
75,TL,15,TL,12.95,7518
75,TV,15,TL,36.9,24420.5
75,UX,15,TL,59.25,41300
75,V,15,TL,38.35,20761.5
75,W,15,TL,46.65,25259
75,WH,15,TL,28.5,18583.5
75,WJ,15,TL,42.55,23933.5
75,WL,15,TL,20.2,9998
75,WN,15,TL,49.3,25250.5
75,WS,15,TL,49.95,33704
75,X,15,TL,38.45,22178
76,A,15,NP,43.9,23516.5
76,AC,15,NP,27.2,17169
76,AD,15,NP,22,11216
76,AF,15,NP,34.6,21872.5
76,AH,15,NP,33.9,23906.5
76,AL,15,NP,38.2,18606
76,AR,15,NP,17.45,6864
76,AV,15,NP,37.75,27624
76,AW,15,NP,22.7,14066
76,BC,15,NP,44,21847.5
76,BK,15,NP,26.75,18780
76,BN,15,NP,27.7,13016
76,BT,15,NP,32.75,21128.5
76,BW,15,NP,20.9,10135.5
76,BX,15,NP,36.7,27282
76,C,15,NP,43.6,21025
76,CT,15,NP,19.7,7942
76,DT,15,NP,40.15,29690
76,DX,15,NP,25.6,19631.5
76,E,15,NP,25.6,14046.5
76,EB,15,NP,53.3,29131
76,FW,15,NP,44.8,31403
76,G,15,NP,34.6,25464.5
76,GY,15,NP,34.5,30682.5
76,HD,15,NP,36.95,26507
76,HF,15,NP,36.15,21514
76,HH,15,NP,42.7,32376.5
76,HK,15,NP,19.05,7712
76,HT,15,NP,19.9,7882
76,KB,15,NP,36.1,20993.5
76,KC,15,NP,18.9,7321.5
76,LI,15,NP,19.85,9668
76,MB,15,NP,45.55,29792
76,MG,15,NP,24.55,13801
76,MR,15,NP,42.5,29518.5
76,N,15,NP,31.9,15118
76,NP,15,NP,19.6,8702
76,NS,15,NP,32.15,24158
76,NX,15,NP,23.7,13346
76,ON,15,NP,29.4,20759
76,PA,15,NP,32.3,23035.5
76,PB,15,NP,35.5,22923
